customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Target,Tenure_Group,Service_Count,Estimated_Billed_Value,Charge_per_Tenure_Month,Streaming_Adoption,Churn_Probability,Risk_Band,Expected_Revenue_at_Risk,Normalized_Value,Retention_Priority_Score,High_Value,High_Risk,Retention_Segment
8514-VZHEB,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,1147.85,No,0,49-72,1,1150.5,19.45508474576271,0,0.05873555487913669,Low,0.7980732377618551,0.1326542573143286,0.007791521410436867,False,False,Low Priority
6857-VWJDT,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.65,95.65,Yes,1,0-6,3,95.65,95.65,1,0.864374431185148,Critical,88.88107513189317,0.009008111402850712,0.00778638116989153,False,True,Automated Retention
6323-AYBRX,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,1099.6,Yes,1,49-72,1,1141.65,18.63728813559322,0,0.059102840054202896,Low,0.8162461074069143,0.1316168885971493,0.007778931915189156,False,False,Low Priority
7293-LSCDV,Female,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.25,1103.25,No,0,49-72,1,1155.0,18.3875,0,0.05835752425996216,Low,0.6976157026365399,0.1331817329332333,0.007772156210634963,False,False,Low Priority
8191-XWSZG,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,1022.95,No,0,49-72,1,1073.8,19.672115384615385,0,0.06280824816841321,Low,1.474271411076188,0.12366372843210802,0.0077671021447950975,False,False,Low Priority
5642-MHDQT,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,1039.45,No,0,49-72,1,1052.0500000000002,19.6122641509434,0,0.0641264478876164,Low,1.6734322790056468,0.1211142629407352,0.007766627470916126,False,False,Low Priority
1597-FZREH,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.4,160.8,Yes,1,0-6,5,152.8,80.4,1,0.4933243811358679,Medium,55.137316298484805,0.015707051762940735,0.00774867159042178,False,True,Automated Retention
8364-TRMMK,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.65,151.3,Yes,1,0-6,1,151.95,50.43333333333334,0,0.49641426780432363,Medium,36.63870336711407,0.015607417479369839,0.007747744720337781,False,True,Automated Retention
3359-DSRKA,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,1158.85,No,0,49-72,1,1151.3000000000002,19.980172413793102,0,0.058336994036320367,Low,0.8408938499167562,0.13274803075768943,0.007744121078644601,False,False,Low Priority
6521-YYTYI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.3,93.3,Yes,1,0-6,3,93.3,93.3,1,0.8845051396578493,Critical,87.96241559386253,0.008732651912978244,0.0077240754998722065,False,True,Automated Retention
9496-IVVRP,Female,0,Yes,Yes,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.0,581.7,No,0,7-12,2,561.0,52.88181818181818,0,0.12134786780360626,Low,17.24628657102585,0.06355495123780945,0.007712257821070344,False,False,Low Priority
0508-SQWPL,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.1,1087.7,No,0,49-72,1,1145.7,19.08245614035088,0,0.058322075926814265,Low,0.7036048326641322,0.13209161665416355,0.007703857295799771,False,False,Low Priority
2533-TIBIX,Male,0,Yes,Yes,15,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.2,469.65,No,0,13-24,1,453.0,31.31,0,0.15099766258223052,Low,11.71596139073372,0.05089553638409602,0.007685107029867367,False,False,Low Priority
5793-YOLJN,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.0,1210.3,No,0,49-72,1,1155.0,22.005454545454544,0,0.05769573203935996,Low,0.7858163416385651,0.1331817329332333,0.00768401757585343,False,False,Low Priority
3468-DRVQJ,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,70.3,676.15,No,0,7-12,4,703.0,67.615,1,0.09577313748484376,Low,17.563584829866887,0.08019973743435858,0.007680980479549195,False,False,Low Priority
7328-ZJAJO,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1222.65,No,0,49-72,1,1150.5,20.72288135593221,0,0.057888141958827535,Low,0.7335371989756823,0.1326542573143286,0.007679108478854689,False,False,Low Priority
7297-DVYGA,Female,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,996.95,No,0,49-72,1,1012.35,19.54803921568628,0,0.06591353894944588,Low,1.8582819148898126,0.11646075581395349,0.007676340564424929,False,False,Low Priority
0567-GGCAC,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,61.4,438.9,No,0,7-12,4,429.8,62.7,0,0.15931264697519762,Low,27.192351031303406,0.04817610652663165,0.007675063051716782,False,False,Low Priority
1722-LDZJS,Male,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.2,1068.15,No,0,49-72,1,1070.6,20.15377358490566,0,0.06223259408271316,Low,1.4182403922080993,0.12328863465866464,0.007672571555724598,False,False,Low Priority
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,0,49-72,1,1138.7,20.215254237288136,0,0.058371554982870145,Low,0.8204038705676794,0.1312710990247562,0.007662498174385348,False,False,Low Priority
5821-MMEIL,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1115.6,No,0,49-72,1,1134.3,19.5719298245614,0,0.05857398874780419,Low,0.8285428598523139,0.13075534508627157,0.007658862111798524,False,False,Low Priority
7416-CKTEP,Female,0,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.6,1134.25,No,0,49-72,1,1117.2,19.899122807017545,0,0.05936987376815865,Low,0.9799128338694573,0.1287509377344336,0.007643926920825377,False,False,Low Priority
7551-DACSP,Male,0,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.3,324.25,Yes,1,0-6,3,331.79999999999995,54.04166666666666,0,0.20827004158186738,Low,27.465033984184263,0.036688859714928725,0.007641190338419504,False,False,Low Priority
3863-IUBJR,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),53.65,696.35,Yes,1,7-12,2,643.8,58.02916666666667,1,0.10416046510645023,Low,15.497565679252148,0.0732605026256564,0.00763084802742069,False,False,Low Priority
4779-ZGICK,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.55,1173.35,No,0,25-48,1,1130.4,24.444791666666664,0,0.058485868437380406,Low,0.9925391133874655,0.13029819954988747,0.0076206033565022575,False,False,Low Priority
8328-SKJNO,Male,0,No,Yes,23,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),40.65,947.4,No,0,13-24,3,934.9499999999999,41.19130434782608,0,0.07090173476987453,Low,4.9153735678642985,0.10738817516879219,0.00761400791323853,False,False,Low Priority
9223-UCPVT,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,94.4,Yes,1,0-6,4,94.4,94.4,1,0.8591953235640467,Critical,87.27520713806153,0.0088615903975994,0.007613837028957466,False,True,Automated Retention
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,0,13-24,4,1028.0,64.0,1,0.0643161547666545,Low,6.198218936100602,0.11829519879969992,0.007608292314153662,False,False,Low Priority
6813-GZQCG,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,1171.3,No,0,25-48,1,1109.25,26.028888888888886,0,0.059491217359812124,Low,1.2881858656182885,0.12781906414103525,0.007604111727542095,False,False,Low Priority
4299-OPXEJ,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,1080.55,No,0,49-72,1,1094.8,19.295535714285712,0,0.060253532031569836,Low,0.9846054717898369,0.12612528132033007,0.007599493678025265,False,False,Low Priority
9862-KJTYK,Male,0,No,Yes,19,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.35,566.1,No,0,13-24,0,481.65000000000003,29.794736842105262,0,0.14006572401033518,Low,10.385225795209408,0.054253797824456114,0.007599097472592793,False,False,Low Priority
8292-ITGYJ,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.65,1138.8,No,0,25-48,1,1109.25,25.306666666666665,0,0.059373330976961666,Low,1.284025671519339,0.12781906414103525,0.007589043600411178,False,False,Low Priority
9780-FKVVF,Male,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.15,336.7,No,0,0-6,3,354.9,56.11666666666667,1,0.19254665473291638,Low,28.096566952764988,0.03939656789197299,0.007585677355557622,False,False,Low Priority
3777-XROBG,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1079.65,No,0,49-72,1,1133.9,18.614655172413794,0,0.057986971299216004,Low,0.7152188953012228,0.13070845836459116,0.007579387623752318,False,False,Low Priority
4644-OBGFZ,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,1026.35,No,0,49-72,1,1072.5,18.66090909090909,0,0.06135715022206177,Low,1.2013995442539454,0.12351134658664666,0.007578304246646015,False,False,Low Priority
1564-HJUVY,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.75,226.2,No,0,0-6,4,255.0,56.55,1,0.2735048533116595,Low,35.11707343161106,0.02768660915228807,0.007572421974893798,False,False,Low Priority
6356-ELRKD,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,95.6,Yes,1,0-6,4,95.6,95.6,1,0.8403587848178745,Critical,86.81997928619384,0.00900225056264066,0.007565120343446732,False,True,Automated Retention
1231-YNDEK,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.15,1035.5,No,0,49-72,1,1110.6999999999998,17.853448275862068,0,0.059106841898570364,Low,0.7653671318665146,0.12798902850712676,0.007565027272722357,False,False,Low Priority
1393-IMKZG,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,95.85,No,0,0-6,4,95.85,95.85,1,0.8372231506187869,Critical,87.07403625547886,0.009031554763690922,0.007561426734243428,False,True,Automated Retention
6923-EFPNL,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.75,201.1,Yes,1,0-6,1,207.0,50.275,0,0.34271001618689245,Medium,33.11069320142269,0.022060202550637655,0.007560252373215157,False,True,Automated Retention
8129-GMVGI,Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,1090.1,No,0,49-72,1,1122.8,19.46607142857143,0,0.05839124594327968,Low,0.7605877852067352,0.12940735183795948,0.0075562565080388175,False,False,Low Priority
3662-FXJFO,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.5,1035.7,No,0,49-72,1,1107.0,19.17962962962963,0,0.05917508291299276,Low,0.8433912564069033,0.1275553263315829,0.007548097011665267,False,False,Low Priority
0804-XBFBV,Female,0,No,Yes,11,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.2,321.05,No,0,7-12,0,277.2,29.18636363636364,0,0.24904529480333917,Low,13.678585767745972,0.03028882220555138,0.00754328865542747,False,False,Low Priority
3988-RQIXO,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.3,91.3,Yes,1,0-6,3,91.3,91.3,1,0.8874461601271613,Critical,86.39667573571205,0.008498218304576144,0.007541711202318453,False,True,Automated Retention
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,0,49-72,1,1117.2,20.5359649122807,0,0.05851993932782022,Low,0.8140337452292443,0.1287509377344336,0.0075344970646190135,False,False,Low Priority
4163-HFTUK,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.1,1007.8,No,0,49-72,1,974.1,19.76078431372549,0,0.06718303847139687,Low,2.0034619718790054,0.11197721305326332,0.007522969412477193,False,False,Low Priority
8775-LHDJH,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,90.6,Yes,1,0-6,3,90.6,90.6,1,0.8929760035165739,Critical,86.19634155035018,0.008416166541635408,0.007515434763279491,False,True,Automated Retention
1399-OUPJN,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1272.05,No,0,49-72,1,1125.75,22.316666666666663,0,0.05790484666626281,Low,0.7781475745141506,0.12975314141035257,0.007513335757832381,False,False,Low Priority
7629-WIXZF,Female,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,59.1,369.25,No,0,7-12,3,413.7,52.75,1,0.1618757418096649,Low,24.998620596528053,0.04628891597899474,0.007493052611665025,False,False,Low Priority
9462-MJUAW,Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.4,206.6,Yes,1,0-6,1,201.6,51.65,0,0.3495865550092546,Medium,32.24693598747253,0.021427231807951985,0.007490672151126657,False,True,Automated Retention
1548-ARAGG,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.5,224.85,No,0,0-6,3,234.0,56.2125,0,0.29676449243404546,Low,35.01157781481743,0.02522505626406601,0.007485901018825789,False,False,Low Priority
2418-TPEUN,Female,0,Yes,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1119.9,No,0,49-72,1,1108.8,19.998214285714287,0,0.058590002082537576,Low,0.8734168007969857,0.12776631657914478,0.007485828754450248,False,False,Low Priority
3446-QDSZF,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.5,227.35,No,0,0-6,2,222.0,56.8375,1,0.3142782571921816,Medium,33.58431565761566,0.02381845461365341,0.007485622404990071,False,True,Automated Retention
9842-EFSYY,Female,0,No,Yes,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.2,223.75,No,0,0-6,5,228.8,55.9375,1,0.3040458954171342,Medium,34.70957140922547,0.024615528882220555,0.007484250520161078,False,True,Automated Retention
2400-FEQME,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,1177.95,No,0,49-72,1,1127.5,21.417272727272728,0,0.05754712622813409,Low,0.7329543810337782,0.12995827081770442,0.007478725015136471,False,False,Low Priority
2599-CZABP,Male,0,Yes,No,14,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,44.6,641.25,No,0,13-24,1,624.4,45.80357142857143,0,0.1052576511433639,Low,12.316135287284851,0.07098649662415604,0.007471871897554995,False,False,Low Priority
9170-ARBTB,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.6,1012.4,No,0,49-72,1,1019.2,19.46923076923077,0,0.06364513338527407,Low,1.5046040922403336,0.11726369092273069,0.007463263250026747,False,False,Low Priority
8380-MQINP,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,1079.05,No,0,49-72,1,1116.5,19.619090909090907,0,0.05789888865799142,Low,0.7577213671058417,0.12866888597149287,0.00744978550261126,False,False,Low Priority
0684-AOSIH,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,95.0,Yes,1,0-6,4,95.0,95.0,1,0.8340464260069332,Critical,85.95201343297958,0.00893192048012003,0.007449636353822242,False,True,Automated Retention
4652-ODEVH,Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.45,1088.25,No,0,25-48,1,1100.25,24.183333333333334,0,0.05873760596107728,Low,1.1604333657771349,0.1267641129032258,0.00744582051371519,False,False,Low Priority
6344-SFJVH,Female,0,No,No,20,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.9,505.95,No,0,13-24,0,498.0,25.2975,0,0.1324825745092812,Low,9.275605514645576,0.05617029257314328,0.007441584971029578,False,False,Low Priority
3646-ITDGM,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,1051.9,No,0,49-72,1,1103.2,18.78392857142857,0,0.058526989495691864,Low,0.7725292321294546,0.1271099024756189,0.007439359926988965,False,False,Low Priority
2233-TXSIU,Male,0,Yes,Yes,17,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),44.45,792.15,No,0,13-24,3,755.6500000000001,46.59705882352941,1,0.08613021277146868,Low,9.957159304618836,0.08637120217554389,0.007439170020707134,False,False,Low Priority
3683-QKIUE,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),50.8,288.05,Yes,1,0-6,2,304.79999999999995,48.00833333333333,0,0.22186245683734987,Low,25.6698175907135,0.033524006001500364,0.007437718334522932,False,False,Low Priority
8755-OGKNA,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,1167.6,No,0,49-72,1,1111.5,20.48421052631579,0,0.05800999744650496,Low,0.791556129232049,0.12808280195048763,0.0074300830140889874,False,False,Low Priority
3113-IWHLC,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.8,274.35,No,0,0-6,3,279.0,54.870000000000005,0,0.24330569999804608,Low,30.173079872131346,0.030499812453113274,0.007420778218713848,False,False,Low Priority
1552-TKMXS,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,869.9,No,0,25-48,1,854.7,20.71190476190476,0,0.07572500222536675,Low,3.222407454997301,0.09798152663165792,0.007419651322227128,False,False,Low Priority
0282-NVSJS,Female,1,Yes,Yes,12,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,29.3,355.9,No,0,7-12,1,351.6,29.65833333333333,0,0.18979849391473766,Low,14.265507286787033,0.03900975243810952,0.007403992260739953,False,False,Low Priority
9173-IVZVP,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,1146.05,No,0,49-72,1,1107.6999999999998,21.623584905660376,0,0.05799722966705144,Low,0.8057962294667959,0.1276373780945236,0.007402614331448366,False,False,Low Priority
7647-GYYKX,Female,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.35,1092.35,No,0,49-72,1,1098.9,20.2287037037037,0,0.05837683321001352,Low,0.8208412727341057,0.1266058702175544,0.007390849769098792,False,False,Low Priority
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,No,0,49-72,1,1092.0,21.29230769230769,0,0.05873786080841944,Low,0.8584266118705273,0.12579707426856715,0.0073890510384935,False,False,Low Priority
5016-ETTFF,Male,0,No,No,10,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,29.5,255.25,Yes,1,7-12,1,295.0,25.525,0,0.228009785739258,Low,14.32016484439373,0.03237528132033008,0.007381880957096664,False,False,Low Priority
2725-KXXWT,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.75,90.75,Yes,1,0-6,3,90.75,90.75,1,0.8742452216354367,Critical,85.32185460627079,0.008433749062265567,0.007373164818158017,False,True,Automated Retention
0040-HALCW,Male,0,Yes,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.4,1090.6,No,0,49-72,1,1101.6,20.196296296296296,0,0.05806458619682299,Low,0.7516419231891631,0.1269223555888972,0.007369694056395339,False,False,Low Priority
7890-VYYWG,Male,1,Yes,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,36.45,93.7,Yes,1,0-6,1,109.35000000000001,31.23333333333333,1,0.6940306838351122,High,31.125140047073366,0.010613981620405102,0.007366428922223066,False,True,Automated Retention
8111-BKVDS,Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.7,449.3,No,0,7-12,3,407.0,44.93,0,0.161659159764381,Low,16.517468839883804,0.045503563390847705,0.007356067824049688,False,False,Low Priority
7274-RTAPZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.55,90.55,Yes,1,0-6,3,90.55,90.55,1,0.8743138554314364,Critical,85.133817461133,0.008410305701425355,0.007353246803170193,False,True,Automated Retention
6051-PTVNS,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.15,998.1,No,0,49-72,1,1053.25,18.14727272727273,0,0.0606330478238141,Low,1.1378541346639395,0.12125492310577644,0.0073520555515454444,False,False,Low Priority
2228-BZDEE,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,1079.45,No,0,49-72,1,1085.4,19.989814814814817,0,0.05877541996621266,Low,0.8317600764334202,0.1250234433608402,0.007348305389155385,False,False,Low Priority
3068-OMWZA,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.8,88.8,Yes,1,0-6,3,88.8,88.8,1,0.8952427895053559,Critical,84.45517044067383,0.008205176294073517,0.007345624913889594,False,True,Automated Retention
7009-PCARS,Male,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.1,1001.5,No,0,49-72,1,1050.5,18.20909090909091,0,0.06071338442807363,Low,1.1259873267263174,0.12093257689422356,0.007342226030856569,False,False,Low Priority
9602-WCXPI,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.15,989.05,No,0,49-72,1,1007.4999999999999,19.781,0,0.06333649015849238,Low,1.469180255383253,0.11589225431357837,0.007340208624777453,False,False,Low Priority
3705-PSNGL,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.4,930.45,Yes,1,25-48,1,917.9999999999999,20.67666666666667,0,0.06946820378025545,Low,2.5010207802057263,0.10540135033758438,0.0073220424839654085,False,False,Low Priority
7452-FOLON,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.45,958.45,No,0,25-48,1,992.55,24.575641025641023,0,0.06411436593253307,Low,2.1796276461333037,0.11413986309077269,0.007318004949691026,False,False,Low Priority
1415-YFWLT,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.3,89.3,Yes,1,0-6,3,89.3,89.3,1,0.8854947078120745,Critical,84.27964493036269,0.008263784696174043,0.007317537614960528,False,True,Automated Retention
5167-ZFFMM,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,Yes,1,0-6,3,90.85,90.85,1,0.8660812885899979,Critical,85.33583285212517,0.00844547074268567,0.007314464183574332,False,True,Automated Retention
8430-TWCBX,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,1032.05,No,0,49-72,1,1014.3,21.062244897959182,0,0.06268050643033743,Low,1.5200682789087294,0.11668932858214552,0.007314146210544929,False,False,Low Priority
7872-BAAZR,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,1007.9,No,0,49-72,1,1036.15,19.016981132075472,0,0.06131704166824066,Low,1.3025203336030244,0.1192505157539385,0.007312088843443436,False,False,Low Priority
1589-AGTLK,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.35,141.5,Yes,1,0-6,1,136.05,47.16666666666666,0,0.5310496537824413,Medium,33.048998579382896,0.013743670292573144,0.007298571350570992,False,True,Automated Retention
9764-REAFF,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.4,1057.85,No,0,49-72,1,1085.6,17.92966101694915,0,0.05834634470564685,Low,0.7242020279169082,0.1250468867216804,0.007296028757031139,False,False,Low Priority
